startdate,enddate,status,ipaddress,progress,durationinseconds,finished,recordeddate,responseid,locationlatitude,locationlongitude,userlanguage,q1,q31,q36_1,q4,q5,q8,q33_1,q33_2,q33_3,q33_4,q33_5,q33_6,q9,q10,q11,q7,q12,q14,q15,q32,q21,q22,q23,q24,q25,q26,q27,q34,q35
11/29/2023 16:12,11/29/2023 16:30,0,172.56.168.232,100,1082,1,11/29/2023 16:30,R_2TmAdnhk90HJmDY,38.587898,-121.4053,EN,1,1,48,3,7,"7,9",4,2,3,6,1,5,1,1,1,2,3,8:30,4:00,4,1,1,1,9,3,4,2,1,7
11/27/2023 15:39,11/27/2023 15:44,0,172.56.32.152,100,255,1,11/27/2023 15:44,R_3qCEefSuRMyZlIG,39.048801,-76.834297,EN,1,1,50,3,7,10,5,2,1,4,3,6,1,6,1,2,2,9am,1:30pm,6,1,2,1,8,7,1,2,2,5
12/1/2023 7:45,12/1/2023 7:48,0,172.56.65.39,100,206,1,12/1/2023 7:48,R_2Csrlz9cPtj6AEd,33.748501,-84.3871,EN,1,1,35,6,7,10,2,1,3,4,5,6,2,1,1,1,2,7,3,5,3,1,1,1,3,3,2,2,3
12/7/2023 5:02,12/7/2023 5:03,0,172.56.72.14,100,45,1,12/7/2023 5:03,R_1qaeQWYy1fwRn1Q,28.5788,-81.439598,ES,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2023 14:44,12/2/2023 14:48,0,172.56.72.141,100,269,1,12/2/2023 14:48,R_8w95hI79fKuJF3H,28.4883,-81.406097,ES,1,1,48,6,6,8,5,4,3,2,6,1,1,1,1,4,2,8,4,6,1,2,3,2,4,3,2,1,5
12/4/2023 9:46,12/4/2023 9:53,0,172.56.72.152,100,390,1,12/4/2023 9:53,R_1j85UfPj1Ie2uo4,28.4883,-81.406097,EN,1,1,48,5,5,10,4,1,3,2,6,5,1,2,1,2,3,7,6,3,1,3,2,9,7,3,2,2,3
11/29/2023 22:29,11/29/2023 22:31,0,172.56.72.240,20,169,0,12/6/2023 22:31,R_2DZUUSWETUcLON1,,,ES,1,1,49,3,6,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2023 7:47,11/30/2023 7:50,0,172.56.72.4,100,190,1,11/30/2023 7:50,R_2trJZYWZTPHlZc4,28.4883,-81.406097,EN,1,1,48,3,6,11,5,1,3,4,2,6,1,2,1,2,2,7,5,4,3,1,1,3,2,1,2,2,5
12/1/2023 12:44,12/1/2023 12:46,0,172.56.72.43,100,120,1,12/1/2023 12:46,R_3dFiyttDMCLX42W,28.4883,-81.406097,ES,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2023 14:55,11/29/2023 14:56,0,172.56.72.78,100,37,1,11/29/2023 14:56,R_OpByaQc0oBykrxT,28.4883,-81.406097,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2023 14:21,11/27/2023 14:25,0,172.56.73.154,100,224,1,11/27/2023 14:25,R_1f0Nmd7mseBjdeD,28.5177,-81.450798,EN,1,1,64,3,6,"4,11,9",3,2,1,5,4,6,1,2,1,2,2,9,4,3,2,1,1,6,3,2,2,2,5
11/30/2023 9:50,11/30/2023 9:50,0,172.56.73.167,100,26,1,11/30/2023 9:50,R_af3yyMo7b0fjyTf,28.5177,-81.450798,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2023 12:37,11/29/2023 12:41,0,172.56.73.209,100,192,1,11/29/2023 12:41,R_02sYcU5SbGuXnaN,28.5177,-81.450798,ES,1,1,53,2,7,8,4,5,2,3,1,6,1,1,3,2,2,7,6,3,3,2,2,1,4,1,2,1,7
11/29/2023 18:04,11/29/2023 18:07,0,172.56.73.238,8,187,0,12/6/2023 19:46,R_3qxkVmVMIbzMYff,,,ES,1,1,48,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2023 8:23,11/30/2023 8:27,0,172.56.73.59,100,235,1,11/30/2023 8:27,R_2bQruedPakEkH26,28.5177,-81.450798,EN,1,1,48,3,"2,5",7,1,2,3,6,4,5,1,1,3,2,1,6,6,5,1,1,1,2,3,2,2,1,2
12/5/2023 6:26,12/5/2023 6:26,0,172.56.73.87,100,10,1,12/5/2023 6:26,R_9tOdI8oGEqzS94B,28.5177,-81.450798,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2023 13:55,12/1/2023 16:57,0,172.56.74.114,100,10906,1,12/1/2023 16:57,R_RCQ2nOpTduuLQlP,28.5788,-81.439598,EN,1,1,56,5,6,"1,11",3,4,1,2,2,5,1,4,1,2,2,9,3,5,1,3,2,6,4,2,1,2,3
11/30/2023 8:02,11/30/2023 8:02,0,172.56.74.180,100,15,1,11/30/2023 8:02,R_3My3CqW6mHdkAZ1,28.5788,-81.439598,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2023 5:49,12/2/2023 6:02,0,172.56.74.232,100,764,1,12/2/2023 6:02,R_s7I1QOly8oz11Cx,28.5788,-81.439598,ES,1,1,48,3,7,11,2,4,1,3,5,6,1,1,3,1,1,8,3,2,2,3,4,9,4,4,2,2,3
11/27/2023 12:32,11/27/2023 12:38,0,172.56.74.84,100,355,1,11/27/2023 12:38,R_1lcMTFscR3oQN2q,28.5788,-81.439598,EN,1,1,49,6,6,"1,2,11",3,2,1,4,5,6,1,2,3,4,1,7,3,4,2,1,1,3,5,1,2,1,"3,5"
12/6/2023 12:42,12/6/2023 12:49,0,172.56.75.196,100,435,1,12/6/2023 12:49,R_zcn1hZFipNQT13r,28.5788,-81.439598,ES,1,1,48,4,7,11,2,3,1,4,5,6,1,1,1,6,1,8,3,2,2,3,3,9,2,4,2,2,3
11/27/2023 10:32,11/27/2023 10:33,0,172.56.75.2,100,51,1,11/27/2023 10:33,R_1fegQfcXCKdzF6j,28.5177,-81.450798,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2023 13:48,11/29/2023 13:56,0,172.56.75.23,100,529,1,11/29/2023 13:56,R_3oXhGaYGTZuP0qA,28.5177,-81.450798,EN,1,1,41,3,6,"12,11",4,1,2,3,5,6,1,3,1,2,2,8,6,6,3,1,1,7,7,2,2,2,5
11/29/2023 12:36,11/29/2023 12:45,0,172.56.75.54,100,542,1,11/29/2023 12:45,R_3qVdWEDbpDUkJ2i,28.5177,-81.450798,EN,1,1,48,6,3,10,2,4,1,5,3,6,1,1,1,2,3,8,2,3,2,1,1,4,5,4,2,1,5
12/5/2023 6:02,12/5/2023 6:02,0,172.56.76.10,100,35,1,12/5/2023 6:02,R_1mEIgOunZbvF5XU,28.5788,-81.439598,ES,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2023 12:25,12/1/2023 12:58,0,172.56.76.102,100,1973,1,12/1/2023 12:58,R_2CfaNj6vJpWfLBk,28.5788,-81.439598,EN,1,1,48,3,6,2,6,2,1,4,3,5,1,4,1,2,2,6,6,4,1,1,1,6,5,1,2,2,3
11/27/2023 18:22,11/27/2023 18:23,0,172.56.76.115,100,44,1,11/27/2023 18:23,R_27J8vBGPl384bFf,28.5788,-81.439598,ES,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2023 19:20,11/30/2023 19:21,0,172.56.76.183,100,29,1,11/30/2023 19:21,R_80S2mzSvo3cDj2h,28.5788,-81.439598,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2023 13:38,12/1/2023 13:39,0,172.56.76.217,4,13,0,12/8/2023 13:51,R_1hXc9qlFKCKvZLw,,,ES,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2023 7:11,12/1/2023 7:11,0,172.56.76.44,100,15,1,12/1/2023 7:11,R_SJZjkukdD6CItDr,28.5788,-81.439598,ES,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/5/2023 6:02,12/5/2023 6:08,0,172.56.77.164,100,359,1,12/5/2023 6:08,R_1rB9hqzfHgzFqVU,28.3939,-81.4216,ES,1,1,48,3,3,11,1,2,3,4,5,6,1,1,5,2,2,6,6,4,1,2,4,1,6,4,2,1,5
12/4/2023 9:30,12/4/2023 9:31,0,172.56.77.199,100,10,1,12/4/2023 9:31,R_1ovU3N9hTiultOp,28.3939,-81.4216,EN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2023 11:44,12/1/2023 11:47,0,172.56.77.212,20,168,0,12/8/2023 11:47,R_3qjknChxsakdowJ,,,ES,1,1,49,6,3,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2023 12:43,11/29/2023 12:43,0,172.56.77.22,100,34,1,11/29/2023 12:43,R_z9bfVUKSIJlsjGV,28.3939,-81.4216,EN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2023 11:12,12/1/2023 11:13,0,172.56.77.23,12,56,0,12/8/2023 11:14,R_e8TYSnbcbazKh8d,,,ES,1,1,49,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2023 14:08,11/27/2023 14:11,0,172.56.77.93,100,196,1,11/27/2023 14:11,R_xGfvftUCYPnstAB,28.3939,-81.4216,EN,1,1,59,3,6,11,2,1,3,5,4,6,1,1,3,2,1,8,3,4,2,1,1,3,3,1,2,2,5
11/30/2023 9:42,11/30/2023 9:48,0,172.56.78.112,12,364,0,12/7/2023 9:48,R_306nKVtTPPh43Gr,,,EN,1,1,48,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2023 22:46,11/27/2023 23:01,0,172.56.78.154,20,894,0,12/4/2023 23:01,R_3HNCAMcxQZ6A6pL,,,EN,1,1,49,3,7,,,,,,,,,,,,,,,,,,,,,,,,
12/4/2023 7:59,12/4/2023 8:06,0,172.56.78.168,100,458,1,12/4/2023 8:06,R_1Cky0RjUhNAkii9,28.530001,-81.405701,EN,1,1,64,6,6,7,5,2,1,6,3,4,2,6,1,2,1,730,5,5,1,1,1,8,7,2,2,2,5
12/1/2023 12:43,12/1/2023 12:43,0,172.56.78.230,4,28,0,12/8/2023 12:46,R_1q96h7BTAOTUsWX,,,ES,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2023 9:37,12/2/2023 9:42,0,172.56.79.105,100,294,1,12/2/2023 9:42,R_21vQvpHofL5bqtT,28.5177,-81.450798,ES,1,1,48,3,1,"12,11",4,1,2,3,5,6,1,2,4,2,2,8,6,5,1,2,1,1,5,1,2,1,5
11/30/2023 9:41,11/30/2023 9:41,0,172.56.79.140,100,40,1,11/30/2023 9:41,R_PYdeT4XjK0wTLix,28.5177,-81.450798,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2023 16:13,11/27/2023 16:16,0,172.56.79.178,100,197,1,11/27/2023 16:16,R_qPIUneAtUAXwQoN,28.5177,-81.450798,EN,1,1,48,3,6,"2,3,4,12,7,10",1,2,3,4,5,6,1,4,2,2,4,6am,5,2,3,1,1,4,6,1,2,2,5
12/1/2023 11:50,12/1/2023 12:00,0,172.56.79.189,100,599,1,12/1/2023 12:00,R_1gi2SgzrpK8fz6Y,28.5177,-81.450798,EN,1,1,48,4,6,10,3,2,1,4,5,6,1,4,3,2,1,630,6,4,1,2,1,8,7,1,2,1,5
11/30/2023 6:14,12/4/2023 8:09,0,172.56.79.198,100,352489,1,12/4/2023 8:09,R_3ef4aaxum7Gr89q,28.5177,-81.450798,ES,1,1,49,5,1,3,1,3,4,2,5,6,1,1,1,1,4,7:30,3:50,6,2,2,4,9,2,6,2,1,5
11/30/2023 16:00,12/4/2023 8:25,0,172.56.79.224,100,318291,1,12/4/2023 8:25,R_2X5S8osFOOZmYNy,28.5177,-81.450798,EN,1,1,48,6,7,"2,7",3,1,2,4,5,6,1,2,1,2,2,8,4,4,1,2,2,1,6,3,2,1,5
11/29/2023 12:48,12/1/2023 7:17,0,172.56.79.226,12,152938,0,12/8/2023 7:17,R_ZjZ1R3hZ3ps3emJ,,,ES,1,1,48,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2023 13:40,12/1/2023 13:41,0,172.56.79.239,100,26,1,12/1/2023 13:41,R_1CByc5EEUCBrvHy,28.5177,-81.450798,EN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2023 12:00,12/1/2023 12:00,0,172.56.79.248,100,49,1,12/1/2023 12:00,R_UMS6BfnJp2E9iPD,28.5177,-81.450798,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2023 13:54,12/1/2023 14:00,0,172.56.79.76,100,378,1,12/1/2023 14:00,R_Y5ggGlnbukIgwlH,28.5177,-81.450798,ES,1,1,53,3,6,"1,10",3,2,1,4,5,6,1,4,1,2,3,8,3,4,1,2,2,6,7,1,2,1,6
11/29/2023 14:20,11/29/2023 14:24,0,172.56.96.101,100,284,1,11/29/2023 14:24,R_21dOgz3wGyxeK1I,27.959,-82.493797,EN,1,1,27,1,7,8,3,2,1,5,4,6,1,4,1,2,2,8,6,4,1,1,1,9,6,4,2,2,5
12/1/2023 13:53,12/1/2023 13:53,0,172.56.96.103,100,10,1,12/1/2023 13:53,R_2PioNvIB22433m4,27.959,-82.493797,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/4/2023 10:29,12/4/2023 10:30,0,172.56.96.107,100,38,1,12/4/2023 10:30,R_2sRbaxFVg1ikRpT,27.959,-82.493797,EN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/4/2023 16:27,12/4/2023 16:36,0,172.56.96.112,100,518,1,12/4/2023 16:36,R_2ZZzRrMdZG2u3iY,27.959,-82.493797,ES,1,1,58,5,6,"1,11",1,3,5,4,2,6,1,1,1,2,2,9,6,4,3,1,2,1,4,1,2,1,7
11/27/2023 12:34,11/27/2023 12:34,0,172.56.96.138,100,14,1,11/27/2023 12:34,R_27xU4erz8EtB0I8,27.959,-82.493797,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2023 16:33,11/27/2023 16:34,0,172.56.96.148,8,78,0,12/4/2023 16:34,R_1CpRimhXXB8cqBt,,,ES,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2023 13:43,11/29/2023 13:43,0,172.56.96.15,100,22,1,11/29/2023 13:43,R_2QPTFqF3ADfgZil,27.959,-82.493797,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2023 7:35,11/30/2023 7:36,0,172.56.96.155,100,26,1,11/30/2023 7:36,R_1lyN80YtxSwx9SZ,27.959,-82.493797,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/3/2023 19:32,12/5/2023 12:03,0,172.56.96.158,100,145863,1,12/5/2023 12:03,R_2trIsWq5NPZHaRY,27.959,-82.493797,EN,1,1,28,3,3,"2,11",3,1,2,5,4,6,2,1,3,6,1,7:00,6:00,4,3,4,3,1,,3,1,2,6
12/5/2023 9:05,12/5/2023 9:06,0,172.56.96.187,100,56,1,12/5/2023 9:06,R_2BfH64PzErEzuLQ,27.959,-82.493797,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2023 12:10,11/29/2023 12:15,0,172.56.96.194,100,280,1,11/29/2023 12:15,R_xsmuFs66MiJBL5D,27.959,-82.493797,ES,1,1,58,1,5,8,3,5,1,2,4,6,1,2,3,2,1,8,5,5,1,2,3,2,1,2,2,1,5
12/1/2023 11:17,12/1/2023 12:21,0,172.56.96.205,100,3840,1,12/1/2023 12:22,R_WkQz4oFMPR4rF5v,27.959,-82.493797,EN,1,1,28,1,5,10,3,5,2,6,1,4,1,1,1,2,2,7:00,2:00,3,4,2,1,3,5,1,2,1,6
12/1/2023 8:00,12/1/2023 8:03,0,172.56.96.218,76,182,0,12/8/2023 8:03,R_z2PtuP0fnlKu0sF,,,ES,1,1,49,6,7,"11,10",1,2,3,4,5,6,1,4,2,4,2,6am,6pm,3,4,2,2,,,,,,
11/29/2023 12:24,11/29/2023 12:38,0,172.56.96.222,100,812,1,11/29/2023 12:38,R_12KzSN5lwuw0DJa,27.959,-82.493797,EN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2023 12:38,11/29/2023 12:42,0,172.56.96.226,100,216,1,11/29/2023 12:42,R_DelgW50ANeKLz8t,27.959,-82.493797,EN,1,1,53,3,7,"2,3,4,7,9",1,2,3,4,5,6,1,1,1,4,1,8am,6pm,3,3,1,1,2,3,3,2,1,5
11/29/2023 14:55,11/29/2023 15:08,0,172.56.96.232,100,790,1,11/29/2023 15:08,R_1GK3Nz5MdjAvsOR,27.959,-82.493797,ES,1,1,28,3,7,12,1,2,5,6,3,4,5,1,1,4,1,8,5,4,2,2,4,3,,2,2,1,5
12/5/2023 17:22,12/5/2023 17:25,0,172.56.96.237,100,200,1,12/5/2023 17:25,R_bjsKBULti5y8Y5r,27.959,-82.493797,ES,1,1,58,5,7,1,4,1,3,2,6,5,1,2,1,2,2,8am,5pm,4,4,2,3,1,1,2,2,1,5
12/4/2023 12:36,12/4/2023 12:41,0,172.56.96.238,100,334,1,12/4/2023 12:41,R_1E1eHr2OolRH6Ib,27.959,-82.493797,EN,1,1,51,6,3,2,1,2,3,4,5,6,1,3,1,2,2,6,6,6,1,1,1,6,4,4,2,2,3
11/27/2023 18:16,11/27/2023 18:16,0,172.56.96.239,100,14,1,11/27/2023 18:16,R_2yguCWAakYkW2tc,27.959,-82.493797,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/5/2023 7:59,12/5/2023 7:59,0,172.56.96.254,100,7,1,12/5/2023 7:59,R_dp1ofy12Ieh72ut,27.959,-82.493797,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2023 17:26,11/30/2023 17:40,0,172.56.96.26,100,816,1,11/30/2023 17:40,R_1JQiOYSFxl5wVyU,27.959,-82.493797,EN,1,1,53,5,5,11,5,1,4,2,3,6,1,4,3,2,2,6:00 AM,4:00 PM,4,1,1,1,9,5,5,2,2,3
12/5/2023 7:47,12/5/2023 7:47,0,172.56.96.28,100,7,1,12/5/2023 7:47,R_xcrR05mGQfoNOj7,27.959,-82.493797,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2023 21:38,11/29/2023 21:42,0,172.56.96.46,100,234,1,11/29/2023 21:43,R_2fJx8LLnnOfG6a7,27.959,-82.493797,ES,1,1,53,6,7,11,1,2,3,4,5,6,2,6,1,1,3,10,6,3,3,2,3,4,3,1,2,1,7
11/28/2023 6:14,11/28/2023 6:14,0,172.56.96.60,100,19,1,11/28/2023 6:14,R_3j9cTub0RuvUam7,27.959,-82.493797,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/2023 13:15,11/28/2023 13:33,0,172.56.96.7,100,1093,1,11/28/2023 13:33,R_1IAFFpAqWlygHtX,27.959,-82.493797,ES,1,1,28,4,5,7,1,2,3,4,5,6,2,2,3,2,1,6h,6h,4,3,3,3,9,2,6,2,2,3
11/27/2023 9:24,12/1/2023 10:40,0,172.56.96.72,12,350179,0,12/8/2023 10:40,R_28J5HQ04JnGTMyo,,,ES,1,1,52,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2023 12:36,11/27/2023 12:41,0,172.56.96.82,100,295,1,11/27/2023 12:41,R_3mkvejjuAfgR2ZX,27.959,-82.493797,EN,1,1,58,2,6,4,5,2,1,4,3,6,1,1,1,2,1,8:30,3,3,1,1,1,6,4,3,2,2,5
12/1/2023 8:39,12/1/2023 8:44,0,172.56.96.90,100,261,1,12/1/2023 8:44,R_29mm58hPaGiRx3V,27.959,-82.493797,EN,1,1,28,2,7,9,1,2,6,3,4,5,1,1,3,2,2,8,5,4,3,1,2,1,2,6,1,1,6
12/1/2023 11:56,12/1/2023 12:01,0,172.56.96.96,100,318,1,12/1/2023 12:01,R_3D1kXteLnaxLwGo,27.959,-82.493797,EN,1,1,58,1,5,8,5,3,4,2,1,6,1,3,3,2,2,6:30,6,4,3,1,1,3,4,3,2,2,3
12/4/2023 9:30,12/4/2023 9:34,0,172.56.97.0,100,258,1,12/4/2023 9:34,R_1EhNZ4srR8rStCS,28.0508,-82.448402,EN,1,1,58,5,3,11,1,4,2,3,5,6,1,3,1,1,1,8,5,2,2,1,4,1,4,3,2,2,5
11/27/2023 13:24,11/27/2023 13:35,0,172.56.97.100,100,709,1,11/27/2023 13:35,R_3iqAeIpgzUjAkMF,28.0508,-82.448402,EN,1,1,53,5,6,1,1,2,3,4,5,6,3,2,1,1,2,8:00,5:00,5,1,1,3,3,2,1,1,2,3
11/29/2023 12:56,11/29/2023 13:02,0,172.56.97.106,100,307,1,11/29/2023 13:02,R_1CwnxfPWv46pPGh,28.0508,-82.448402,ES,1,1,53,3,7,10,4,6,5,2,3,1,2,1,1,2,2,8,3,4,3,2,3,1,2,4,2,1,6
11/27/2023 9:39,11/27/2023 9:41,0,172.56.97.11,12,129,0,12/4/2023 9:41,R_1FfjKVBRJRMijWO,,,ES,1,1,58,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2023 13:00,12/5/2023 9:53,0,172.56.97.118,100,680010,1,12/5/2023 9:53,R_3Eyf74ekFHokpry,28.0508,-82.448402,ES,1,1,51,5,6,8,4,3,1,5,2,6,1,4,1,4,2,8,2,4,3,2,3,4,7,4,2,1,5
12/2/2023 18:29,12/2/2023 18:34,0,172.56.97.121,100,300,1,12/2/2023 18:34,R_xzvIv1dWHcx8kJX,28.0508,-82.448402,ES,1,1,53,3,6,11,1,2,3,6,4,5,1,3,1,1,3,8,12,4,2,2,2,3,5,6,2,1,5
12/5/2023 6:03,12/5/2023 6:03,0,172.56.97.123,100,5,1,12/5/2023 6:03,R_25yIspKpl7O2mQh,28.0508,-82.448402,EN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2023 11:02,11/27/2023 12:39,0,172.56.97.126,32,5845,0,12/4/2023 12:39,R_3Oe6wSJBiIahAUg,,,ES,1,1,28,1,2,10,3,5,1,4,2,6,1,,,,,,,,,,,,,,,,
12/4/2023 12:19,12/4/2023 12:20,0,172.56.97.156,100,44,1,12/4/2023 12:20,R_2EFBhLpFjTVHiYK,28.0508,-82.448402,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2023 13:24,12/1/2023 13:28,0,172.56.97.160,100,279,1,12/1/2023 13:28,R_21tsCnvVpG75X6I,28.0508,-82.448402,EN,1,1,28,5,6,"1,3,4,7",4,5,2,3,1,6,1,3,1,2,4,7,1,3,1,1,1,8,7,1,1,2,3
12/1/2023 7:39,12/1/2023 7:47,0,172.56.97.172,100,460,1,12/1/2023 7:47,R_1F4J5BZ5joVWiPl,28.0508,-82.448402,EN,1,1,53,3,6,"12,11",2,1,3,4,5,6,1,1,1,2,2,6,6,5,3,1,1,1,4,3,1,2,3
11/27/2023 9:22,11/27/2023 9:23,0,172.56.97.178,100,66,1,11/27/2023 9:23,R_6o4VhWnj9uqbaxj,28.0508,-82.448402,ES,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2023 15:22,11/27/2023 15:29,0,172.56.97.179,48,390,0,12/4/2023 15:29,R_1K8TZAZziZZFzEU,,,EN,1,1,51,3,"2,3",9,4,3,1,5,2,6,1,6,1,2,2,,,,,,,,,,,,
11/29/2023 18:20,11/29/2023 18:20,0,172.56.97.180,4,11,0,12/6/2023 19:51,R_1jO4FATTZUTCNIX,,,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2023 14:03,11/29/2023 14:15,0,172.56.97.186,100,728,1,11/29/2023 14:15,R_3g6o7sJ19NsMMce,28.0508,-82.448402,ES,1,1,53,1,3,5,2,5,1,6,4,3,1,4,1,2,1,8,3,3,2,2,3,1,4,4,2,1,5
11/29/2023 17:49,11/29/2023 17:49,0,172.56.97.188,100,23,1,11/29/2023 17:49,R_Qbw2kFfzY2ksef7,28.0508,-82.448402,ES,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2023 8:15,12/1/2023 8:25,0,172.56.97.194,100,571,1,12/1/2023 8:25,R_2XiLwxfmzuHSXaK,28.0508,-82.448402,EN,1,1,28,2,6,"1,2,11",1,2,3,4,5,6,1,3,1,2,1,7am,6pm,5,1,1,1,8,7,1,2,2,3
12/1/2023 8:59,12/1/2023 8:59,0,172.56.97.209,100,14,1,12/1/2023 8:59,R_2CQdzhy1EcD9rDJ,28.0508,-82.448402,EN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2023 12:26,12/2/2023 12:27,0,172.56.97.226,8,21,0,12/9/2023 12:27,R_12savWgsMHXXUmR,,,EN,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2023 19:37,11/29/2023 19:40,0,172.56.97.227,100,226,1,11/29/2023 19:40,R_3pheO5o3PVuIB2V,28.0508,-82.448402,ES,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2023 13:42,11/29/2023 13:48,0,172.56.97.23,100,304,1,11/29/2023 13:48,R_3P6N5dcrHD2XAD5,28.0508,-82.448402,EN,1,1,53,6,3,"4,12",2,4,1,5,3,6,1,1,1,2,2,8,5,6,1,1,1,3,4,4,2,2,5
11/30/2023 5:46,11/30/2023 5:54,0,172.56.97.230,100,525,1,11/30/2023 5:54,R_31zqYFO4CA8jOzy,28.0508,-82.448402,ES,1,1,53,2,5,10,1,2,3,4,6,5,2,6,1,1,4,8:00 AM,5:00 PM,1,,1,1,2,2,1,,2,3
11/29/2023 13:03,11/29/2023 13:03,0,172.56.97.254,100,17,1,11/29/2023 13:03,R_zVIQaaV6hfV0kOB,28.0508,-82.448402,EN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2023 17:29,11/29/2023 17:33,0,172.56.97.27,100,248,1,11/29/2023 17:33,R_CgeIQjqcoL6vs6l,28.0508,-82.448402,ES,1,1,52,3,6,9,1,2,3,4,5,6,1,2,1,2,2,10:00 AM,1:30,3,3,2,4,1,3,2,2,1,7
12/1/2023 18:22,12/1/2023 18:22,0,172.56.97.3,100,18,1,12/1/2023 18:22,R_2fKdvFO65azoUrE,28.0508,-82.448402,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2023 9:29,11/30/2023 9:31,0,172.56.97.37,100,159,1,11/30/2023 9:31,R_2X4ZUbmWJC1rGjw,28.0508,-82.448402,EN,1,1,52,4,7,8,3,5,4,1,2,6,1,1,1,2,1,6,6,3,2,1,1,6,3,1,2,2,5
12/1/2023 7:13,12/1/2023 7:14,0,172.56.97.43,8,68,0,12/8/2023 7:14,R_3htGIuioJf19BSW,,,EN,1,1,28,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2023 16:36,12/1/2023 16:41,0,172.56.97.5,100,316,1,12/1/2023 16:41,R_1dayt74tR3DiT4n,28.0508,-82.448402,EN,1,1,53,5,3,"1,12,11",1,4,2,5,3,6,1,1,1,2,2,8,2,4,1,1,1,9,3,1,2,3,7
11/29/2023 11:56,11/29/2023 11:56,0,172.56.97.65,100,22,1,11/29/2023 11:56,R_2U5hqBAWe6Kp0sM,28.0508,-82.448402,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/2023 13:22,11/28/2023 13:27,0,172.56.97.70,100,271,1,11/28/2023 13:27,R_2dZppXCPGJ4rea9,28.0508,-82.448402,EN,1,1,40,1,7,10,5,2,1,4,3,6,1,4,1,2,2,6:30,6pm,6,1,1,1,7,5,1,2,1,6
11/27/2023 10:45,11/27/2023 10:56,0,172.56.97.74,100,667,1,11/27/2023 10:56,R_3e3w2TN3sww62yj,28.0508,-82.448402,EN,1,1,28,6,6,10,1,2,3,4,6,5,1,1,1,1,4,7,6,5,3,9,1,1,6,4,2,2,5
